Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       4/11          camlVmr0__print_rcd_ptn_1926 <cycle 1> [158]
                0.00    0.00       4/6           camlVmr0__print_tkn_2313 [180]
                0.00    0.00       4/6           camlVmr0__print_rcd_tkn_2312 [179]
                0.00    0.00       3/3           camlVmr0__print_arr_2310 [207]
                0.00    0.00       3/22          camlPervasives__string_of_int_1150 [155]
-----------------------------------------------
                                   7             camlVmr0__print_asm_2307 [79]
                0.00    0.00       1/1           camlEvo_tkn__entry [3]
[79]     0.0    0.00    0.00       1+7       camlVmr0__print_asm_2307 [79]
                0.00    0.00       7/7           camlVmr0__print_nd_2309 [78]
                0.00    0.00      17/88          camlPervasives__$5e_1117 [142]
                0.00    0.00       1/17          camlVmr0__print_reg_2161 [159]
                0.00    0.00       1/17          camlVmr0__print_reg_2311 [160]
                0.00    0.00       1/11          camlVmr0__print_rcd_ptn_1926 <cycle 1> [158]
                                   7             camlVmr0__print_asm_2307 [79]
-----------------------------------------------
                                                 <spontaneous>
[80]     0.0    0.00    0.00                 camlBatInnerIO__wrap_in_1522 [80]
                0.00    0.00       1/6           camlWeak__create_1352 [72]
                0.00    0.00       1/4           caml_final_register [93]
                0.00    0.00       1/66091410     caml_apply2 [23]
                0.00    0.00       1/4           camlList__iter_1272 [195]
-----------------------------------------------
                                                 <spontaneous>
[81]     0.0    0.00    0.00                 camlBatEnum__entry [81]
                0.00    0.00       1/4           caml_update_dummy [76]
                0.00    0.00       1/8805866     caml_make_vect [11]
                0.00    0.00       2/23          caml_fresh_oo_id [154]
                0.00    0.00       1/5           caml_alloc [188]
                0.00    0.00       1/4           caml_alloc_dummy [199]
-----------------------------------------------
                                                 <spontaneous>
[82]     0.0    0.00    0.00                 camlNat__make_nat_1304 [82]
                0.00    0.00       8/20          caml_alloc_custom [73]
-----------------------------------------------
                0.00    0.00    1345/1345        caml_oldify_local_roots [37]
[83]     0.0    0.00    0.00    1345         caml_final_oldify_young_roots [83]
                0.00    0.00       8/21699951     caml_oldify_one [19]
-----------------------------------------------
                0.00    0.00       1/7           camlPervasives__open_out_gen_1190 [107]
                0.00    0.00       1/7           camlPervasives__open_in_gen_1242 [106]
                0.00    0.00       2/7           caml_ml_out_channels_list [88]
                0.00    0.00       3/7           camlPervasives__entry [92]
[84]     0.0    0.00    0.00       7         caml_alloc_channel [84]
                0.00    0.00       7/20          caml_alloc_custom [73]
-----------------------------------------------
                                                 <spontaneous>
[85]     0.0    0.00    0.00                 camlUnix__entry [85]
                0.00    0.00       1/1           camlHashtbl__create_inner_2188 [89]
                0.00    0.00       1/1           camlPrintexc__register_printer_1430 [112]
                0.00    0.00       1/1           camlCallback__register_exception_1265 [114]
                0.00    0.00       1/23          caml_fresh_oo_id [154]
-----------------------------------------------
                0.00    0.00       1/1           camlEvo_tkn__entry [3]
[86]     0.0    0.00    0.00       1         camlPervasives__exit_1398 [86]
                0.00    0.00       1/1           camlPervasives__flush_all_1201 [87]
                0.00    0.00       1/1           camlPervasives__fun_1764 [109]
                0.00    0.00       1/1           camlPervasives__iter_1202 [287]
                0.00    0.00       1/1           caml_sys_exit [346]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__exit_1398 [86]
[87]     0.0    0.00    0.00       1         camlPervasives__flush_all_1201 [87]
                0.00    0.00       1/1           caml_ml_out_channels_list [88]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__flush_all_1201 [87]
[88]     0.0    0.00    0.00       1         caml_ml_out_channels_list [88]
                0.00    0.00       2/8805893     caml_alloc_small [27]
                0.00    0.00       2/7           caml_alloc_channel [84]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [85]
[89]     0.0    0.00    0.00       1         camlHashtbl__create_inner_2188 [89]
                0.00    0.00       1/8805866     caml_make_vect [11]
                0.00    0.00       1/1           camlHashtbl__power_2_above_1333 [276]
-----------------------------------------------
                0.00    0.00       2/2           do_compaction [54]
[90]     0.0    0.00    0.00       2         caml_final_invert_finalisable_values [90]
                0.00    0.00       8/27558       invert_pointer_at [53]
                0.00    0.00       8/7664        invert_root [126]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.0    0.00    0.00                 camlBig_int__big_int_of_int_1331 [91]
                0.00    0.00       3/20          caml_alloc_custom [73]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[92]     0.0    0.00    0.00       1         camlPervasives__entry [92]
                0.00    0.00       3/7           caml_alloc_channel [84]
                0.00    0.00       6/6           caml_int64_float_of_bits_unboxed [182]
                0.00    0.00       2/4           caml_register_named_value [201]
                0.00    0.00       2/3           caml_ml_open_descriptor_out [220]
                0.00    0.00       1/23          caml_fresh_oo_id [154]
                0.00    0.00       1/2           caml_ml_open_descriptor_in [244]
-----------------------------------------------
                0.00    0.00       1/4           camlBatInnerIO__wrap_in_1522 [80]
                0.00    0.00       3/4           camlBatInnerIO__wrap_out_1554 [71]
[93]     0.0    0.00    0.00       4         caml_final_register [93]
                0.00    0.00       4/4           generic_final_register [94]
-----------------------------------------------
                0.00    0.00       4/4           caml_final_register [93]
[94]     0.0    0.00    0.00       4         generic_final_register [94]
                0.00    0.00       4/6005495     caml_page_table_lookup [30]
                0.00    0.00       1/110         caml_stat_alloc [141]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[95]     0.0    0.00    0.00       1         camlSys__entry [95]
                0.00    0.00       1/1           caml_sys_get_argv [104]
                0.00    0.00       1/1           caml_sys_get_config [105]
                0.00    0.00       1/23          caml_fresh_oo_id [154]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.0    0.00    0.00                 caml_thread_new_descriptor [96]
                0.00    0.00       1/20          caml_alloc_custom [73]
                0.00    0.00       1/8805893     caml_alloc_small [27]
-----------------------------------------------
                0.00    0.00       1/2           camlThread__entry [99]
                0.00    0.00       1/2           camlPervasives__fun_1764 [109]
[97]     0.0    0.00    0.00       2         camlSys__set_signal_1250 [97]
                0.00    0.00       2/2           caml_install_signal_handler [98]
-----------------------------------------------
                0.00    0.00       2/2           camlSys__set_signal_1250 [97]
[98]     0.0    0.00    0.00       2         caml_install_signal_handler [98]
                0.00    0.00       1/8805893     caml_alloc_small [27]
                0.00    0.00       1/54120529     caml_modify [10]
                0.00    0.00       2/2           caml_convert_signal_number [237]
                0.00    0.00       2/2           caml_set_signal_action [252]
                0.00    0.00       2/2532        caml_process_pending_signals [128]
                0.00    0.00       1/5           caml_alloc [188]
                0.00    0.00       1/6           caml_insert_global_root [181]
                0.00    0.00       1/6           caml_register_global_root [183]
-----------------------------------------------
                                                 <spontaneous>
[99]     0.0    0.00    0.00                 camlThread__entry [99]
                0.00    0.00       1/2           camlSys__set_signal_1250 [97]
                0.00    0.00       1/1           camlPervasives__at_exit_1391 [111]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[100]    0.0    0.00    0.00       1         camlTy__entry [100]
                0.00    0.00       3/66091410     caml_apply2 [23]
                0.00    0.00       3/3           camlList__fold_right_1292 [110]
                0.00    0.00       2/23          caml_fresh_oo_id [154]
                0.00    0.00       2/4           camlTypes__$2a$7c_3822 [196]
                0.00    0.00       2/4           camlTypes__fun_4892 [197]
                0.00    0.00       2/2           camlTypes__coprd_cl_3835 [231]
                0.00    0.00       1/1           camlTypes__vsgn_3761 [302]
                0.00    0.00       1/2           camlTypes__$2a$2a_3811 [230]
                0.00    0.00       1/2           camlTypes__fun_4874 [232]
                0.00    0.00       1/1           camlTypes__rcd_cl_3814 [301]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[101]    0.0    0.00    0.00       1         camlRandom__entry [101]
                0.00    0.00       1/1           caml_obj_dup [102]
-----------------------------------------------
                0.00    0.00       1/1           camlRandom__entry [101]
[102]    0.0    0.00    0.00       1         caml_obj_dup [102]
                0.00    0.00       1/8805893     caml_alloc_small [27]
                0.00    0.00       1/8805867     caml_alloc_small_with_my_or_given_profinfo [32]
-----------------------------------------------
                                                 <spontaneous>
[103]    0.0    0.00    0.00                 caml_mutex_new [103]
                0.00    0.00       1/20          caml_alloc_custom [73]
-----------------------------------------------
                0.00    0.00       1/1           camlSys__entry [95]
[104]    0.0    0.00    0.00       1         caml_sys_get_argv [104]
                0.00    0.00       1/8805893     caml_alloc_small [27]
                0.00    0.00       1/2           caml_copy_string [238]
                0.00    0.00       1/1           caml_alloc_array [308]
                0.00    0.00       1/1           caml_copy_string_array [313]
-----------------------------------------------
                0.00    0.00       1/1           camlSys__entry [95]
[105]    0.0    0.00    0.00       1         caml_sys_get_config [105]
                0.00    0.00       1/8805893     caml_alloc_small [27]
                0.00    0.00       1/2           caml_copy_string [238]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__open_in_close_1216 [108]
[106]    0.0    0.00    0.00       1         camlPervasives__open_in_gen_1242 [106]
                0.00    0.00       1/7           caml_alloc_channel [84]
                0.00    0.00       1/2           caml_sys_open [255]
                0.00    0.00       1/2           caml_ml_open_descriptor_in [244]
                0.00    0.00       1/2           caml_ml_set_channel_name [245]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__open_out_close_1221 [63]
[107]    0.0    0.00    0.00       1         camlPervasives__open_out_gen_1190 [107]
                0.00    0.00       1/7           caml_alloc_channel [84]
                0.00    0.00       1/2           caml_sys_open [255]
                0.00    0.00       1/3           caml_ml_open_descriptor_out [220]
                0.00    0.00       1/2           caml_ml_set_channel_name [245]
-----------------------------------------------
                0.00    0.00       1/1           camlEvo_tkn__entry [3]
[108]    0.0    0.00    0.00       1         camlUtil__open_in_close_1216 [108]
                0.00    0.00       1/1           camlPervasives__open_in_gen_1242 [106]
                0.00    0.00       1/1           camlEvo_tkn__fun_2642 [271]
                0.00    0.00       1/2           caml_ml_close_channel [243]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__exit_1398 [86]
[109]    0.0    0.00    0.00       1         camlPervasives__fun_1764 [109]
                0.00    0.00       1/2           camlSys__set_signal_1250 [97]
-----------------------------------------------
                                   6             camlList__fold_right_1292 [110]
                0.00    0.00       3/3           camlTy__entry [100]
[110]    0.0    0.00    0.00       3+6       camlList__fold_right_1292 [110]
                0.00    0.00       3/66091410     caml_apply2 [23]
                0.00    0.00       2/4           camlTypes__$2a$7c_3822 [196]
                0.00    0.00       2/4           camlTypes__fun_4892 [197]
                0.00    0.00       1/2           camlTypes__$2a$2a_3811 [230]
                0.00    0.00       1/2           camlTypes__fun_4874 [232]
                                   6             camlList__fold_right_1292 [110]
-----------------------------------------------
                0.00    0.00       1/1           camlThread__entry [99]
[111]    0.0    0.00    0.00       1         camlPervasives__at_exit_1391 [111]
                0.00    0.00       1/54120529     caml_modify [10]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [85]
[112]    0.0    0.00    0.00       1         camlPrintexc__register_printer_1430 [112]
                0.00    0.00       1/54120529     caml_modify [10]
-----------------------------------------------
                                                 <spontaneous>
[113]    0.0    0.00    0.00                 camlBatInnerIO__input_channel_inner_2473 [113]
                0.00    0.00       1/54120529     caml_modify [10]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [85]
[114]    0.0    0.00    0.00       1         camlCallback__register_exception_1265 [114]
                0.00    0.00       1/1           caml_obj_tag [115]
                0.00    0.00       1/4           caml_register_named_value [201]
-----------------------------------------------
                0.00    0.00       1/1           camlCallback__register_exception_1265 [114]
[115]    0.0    0.00    0.00       1         caml_obj_tag [115]
                0.00    0.00       1/6005495     caml_page_table_lookup [30]
-----------------------------------------------
[116]    0.0    0.00    0.00      11+14      <cycle 1 as a whole> [116]
                0.00    0.00      21             camlVmr0__print_rcd_ptn_1926 <cycle 1> [158]
                0.00    0.00       4+6           camlUtil__string_of_list_1207 <cycle 1> [198]
-----------------------------------------------
                0.00    0.00 6134229/6134229     camlArray__init_1217 [20]
[117]    0.0    0.00    0.00 6134229         camlVmr0__fun_5300 [117]
-----------------------------------------------
                0.00    0.00 1583028/1583028     camlArray__mapi_1279 <cycle 2> [8]
[118]    0.0    0.00    0.00 1583028         camlVmr0__fun_5179 [118]
-----------------------------------------------
                0.00    0.00  791514/791514      camlVmr0__run_2555 [4]
[119]    0.0    0.00    0.00  791514         camlVmr0__set_v_2454 [119]
-----------------------------------------------
                0.00    0.00       1/340463      caml_alloc_shr_no_raise [309]
                0.00    0.00  340462/340463      caml_alloc_shr [122]
[120]    0.0    0.00    0.00  340463         allocate_block [120]
-----------------------------------------------
                0.00    0.00       1/340463      caml_alloc_shr_no_raise [309]
                0.00    0.00  340462/340463      caml_alloc_shr [122]
[121]    0.0    0.00    0.00  340463         caml_fl_allocate [121]
-----------------------------------------------
                0.00    0.00       5/340462      caml_ephe_create [189]
                0.00    0.00  340457/340462      caml_oldify_one [19]
[122]    0.0    0.00    0.00  340462         caml_alloc_shr [122]
                0.00    0.00  340462/340463      allocate_block [120]
                0.00    0.00  340462/340463      caml_fl_allocate [121]
-----------------------------------------------
                0.00    0.00       3/332669      caml_make_free_blocks [200]
                0.00    0.00  332666/332669      sweep_slice [42]
[123]    0.0    0.00    0.00  332669         caml_fl_merge_block [123]
-----------------------------------------------
                0.00    0.00       1/15830       caml_startup_exn [345]
                0.00    0.00       1/15830       caml_shrink_heap [344]
                0.00    0.00       2/15830       do_compaction [54]
                0.00    0.00       2/15830       caml_compact_heap [58]
                0.00    0.00       5/15830       caml_compact_heap_maybe [52]
                0.00    0.00       6/15830       caml_init_gc [327]
                0.00    0.00      84/15830       start_cycle [59]
                0.00    0.00      84/15830       clean_slice [70]
                0.00    0.00     822/15830       sweep_slice [42]
                0.00    0.00     882/15830       mark_slice [36]
                0.00    0.00    2690/15830       caml_empty_minor_heap [16]
                0.00    0.00   11251/15830       caml_major_collection_slice [31]
[124]    0.0    0.00    0.00   15830         caml_gc_message [124]
-----------------------------------------------
                0.00    0.00    9724/9724        do_compaction [54]
[125]    0.0    0.00    0.00    9724         compact_allocate [125]
-----------------------------------------------
                0.00    0.00       4/7664        caml_thread_scan_roots [60]
                0.00    0.00       8/7664        caml_final_do_roots [69]
                0.00    0.00       8/7664        caml_final_invert_finalisable_values [90]
                0.00    0.00      12/7664        caml_scan_global_roots [68]
                0.00    0.00      24/7664        caml_do_local_roots [62]
                0.00    0.00    7608/7664        caml_do_roots [57]
[126]    0.0    0.00    0.00    7664         invert_root [126]
-----------------------------------------------
                0.00    0.00     960/2697        caml_page_table_remove [336]
                0.00    0.00    1737/2697        caml_page_table_add [150]
[127]    0.0    0.00    0.00    2697         caml_page_table_modify [127]
-----------------------------------------------
                0.00    0.00       2/2532        caml_install_signal_handler [98]
                0.00    0.00      16/2532        caml_enter_blocking_section [161]
                0.00    0.00      16/2532        caml_leave_blocking_section [162]
                0.00    0.00    2498/2532        caml_call_gc [12]
[128]    0.0    0.00    0.00    2532         caml_process_pending_signals [128]
-----------------------------------------------
                0.00    0.00    1345/1345        caml_empty_minor_heap [16]
[129]    0.0    0.00    0.00    1345         caml_final_empty_young [129]
-----------------------------------------------
                0.00    0.00    1345/1345        caml_empty_minor_heap [16]
[130]    0.0    0.00    0.00    1345         caml_final_update_minor_roots [130]
-----------------------------------------------
                0.00    0.00    1344/1344        caml_gc_dispatch [15]
[131]    0.0    0.00    0.00    1344         caml_final_do_calls [131]
-----------------------------------------------
                0.00    0.00     479/479         extern_value [67]
[132]    0.0    0.00    0.00     479         writeblock [132]
-----------------------------------------------
                0.00    0.00       1/433         camlBytes__copy_1226 [262]
                0.00    0.00     176/433         camlPervasives__$5e_1117 [142]
                0.00    0.00     256/433         camlBytes__sub_1234 [137]
[133]    0.0    0.00    0.00     433         caml_blit_bytes [133]
-----------------------------------------------
                0.00    0.00       1/380         camlStr__complement_1234 [3814]
                0.00    0.00       1/380         camlStr__entry [3824]
                0.00    0.00       1/380         camlBytes__copy_1226 [262]
                0.00    0.00       1/380         camlBytes__entry [263]
                0.00    0.00       1/380         camlBuffer__create_1209 [260]
                0.00    0.00       2/380         camlBytes__make_1216 [229]
                0.00    0.00       2/380         alloc_inet_addr [361]
                0.00    0.00       2/380         alloc_inet6_addr [360]
                0.00    0.00       2/380         caml_copy_string [238]
                0.00    0.00      23/380         caml_alloc_sprintf [153]
                0.00    0.00      88/380         camlPervasives__$5e_1117 [142]
                0.00    0.00     256/380         camlBytes__sub_1234 [137]
[134]    0.0    0.00    0.00     380         caml_alloc_string [134]
-----------------------------------------------
                0.00    0.00       1/351         camlStr__complement_1234 [3814]
                0.00    0.00       1/351         camlStr__entry [3824]
                0.00    0.00       1/351         camlBytes__copy_1226 [262]
                0.00    0.00       1/351         camlBytes__entry [263]
                0.00    0.00       1/351         camlBuffer__create_1209 [260]
                0.00    0.00       2/351         camlBytes__make_1216 [229]
                0.00    0.00      88/351         camlPervasives__$5e_1117 [142]
                0.00    0.00     256/351         camlBytes__sub_1234 [137]
[135]    0.0    0.00    0.00     351         caml_create_bytes [135]
-----------------------------------------------
                0.00    0.00       1/289         camlStr__add_1222 [3803]
                0.00    0.00      32/289         camlStr__complement_1234 [3814]
                0.00    0.00     256/289         camlStr__entry [3824]
[136]    0.0    0.00    0.00     289         camlChar__chr_1206 [136]
-----------------------------------------------
                0.00    0.00     256/256         camlArray__init_1217 [20]
[137]    0.0    0.00    0.00     256         camlBytes__sub_1234 [137]
                0.00    0.00     256/380         caml_alloc_string [134]
                0.00    0.00     256/351         caml_create_bytes [135]
                0.00    0.00     256/433         caml_blit_bytes [133]
-----------------------------------------------
                0.00    0.00     256/256         camlStr__entry [3824]
[138]    0.0    0.00    0.00     256         camlChar__lowercase_1217 [138]
-----------------------------------------------
                0.00    0.00     176/176         camlPervasives__$5e_1117 [142]
[139]    0.0    0.00    0.00     176         caml_blit_string [139]
-----------------------------------------------
                0.00    0.00     168/168         mark_slice [36]
[140]    0.0    0.00    0.00     168         generic_final_update [140]
-----------------------------------------------
                0.00    0.00       1/110         caml_thread_initialize [5130]
                0.00    0.00       1/110         caml_startup_exn [345]
                0.00    0.00       1/110         init_frame_descriptors [352]
                0.00    0.00       1/110         caml_ext_table_init [318]
                0.00    0.00       1/110         caml_input_val_core [332]
                0.00    0.00       1/110         caml_executable_name [316]
                0.00    0.00       1/110         generic_final_register [94]
                0.00    0.00       4/110         caml_strdup [202]
                0.00    0.00       4/110         caml_register_named_value [201]
                0.00    0.00       5/110         caml_open_descriptor_in [190]
                0.00    0.00       5/110         caml_register_custom_operations [191]
                0.00    0.00       6/110         caml_insert_global_root [181]
                0.00    0.00      79/110         caml_init_frame_descriptors [326]
[141]    0.0    0.00    0.00     110         caml_stat_alloc [141]
-----------------------------------------------
                0.00    0.00       3/88          camlEvo_tkn__entry [3]
                0.00    0.00       8/88          camlVmr0__print_rcd_ptn_1926 <cycle 1> [158]
                0.00    0.00      15/88          camlVmr0__print_arr_2310 [207]
                0.00    0.00      17/88          camlVmr0__print_asm_2307 [79]
                0.00    0.00      18/88          camlUtil__string_of_list_1207 <cycle 1> [198]
                0.00    0.00      27/88          camlVmr0__print_nd_2309 [78]
[142]    0.0    0.00    0.00      88         camlPervasives__$5e_1117 [142]
                0.00    0.00     176/433         caml_blit_bytes [133]
                0.00    0.00     176/176         caml_blit_string [139]
                0.00    0.00      88/380         caml_alloc_string [134]
                0.00    0.00      88/351         caml_create_bytes [135]
-----------------------------------------------
                0.00    0.00       1/87          caml_init_major_heap [329]
                0.00    0.00       2/87          do_compaction [54]
                0.00    0.00      84/87          init_sweep_phase [147]
[143]    0.0    0.00    0.00      87         caml_fl_init_merge [143]
-----------------------------------------------
                0.00    0.00      84/84          start_cycle [59]
[144]    0.0    0.00    0.00      84         caml_darken_all_roots_start [144]
-----------------------------------------------
                0.00    0.00      84/84          mark_slice [36]
[145]    0.0    0.00    0.00      84         caml_final_update_clean_phase [145]
-----------------------------------------------
                0.00    0.00      84/84          mark_slice [36]
[146]    0.0    0.00    0.00      84         caml_final_update_mark_phase [146]
-----------------------------------------------
                0.00    0.00       1/84          caml_finish_major_cycle [56]
                0.00    0.00      83/84          caml_major_collection_slice [31]
[147]    0.0    0.00    0.00      84         init_sweep_phase [147]
                0.00    0.00      84/87          caml_fl_init_merge [143]
-----------------------------------------------
                0.00    0.00       1/83          caml_finish_major_cycle [56]
                0.00    0.00      82/83          caml_major_collection_slice [31]
[148]    0.0    0.00    0.00      83         caml_request_minor_gc [148]
-----------------------------------------------
                0.00    0.00       1/82          caml_init_major_heap [329]
                0.00    0.00       1/82          caml_compact_heap [58]
                0.00    0.00      80/82          caml_compact_heap_maybe [52]
[149]    0.0    0.00    0.00      82         caml_clip_heap_chunk_wsz [149]
-----------------------------------------------
                0.00    0.00       1/82          caml_init_atom_table [323]
                0.00    0.00       1/82          caml_init_major_heap [329]
                0.00    0.00       1/82          caml_set_minor_heap_size [343]
                0.00    0.00       1/82          caml_compact_heap [58]
                0.00    0.00      78/82          caml_startup_exn [345]
[150]    0.0    0.00    0.00      82         caml_page_table_add [150]
                0.00    0.00    1737/2697        caml_page_table_modify [127]
-----------------------------------------------
                0.00    0.00      51/51          parse_intnat [227]
[151]    0.0    0.00    0.00      51         parse_digit [151]
-----------------------------------------------
                0.00    0.00       2/35          caml_ml_set_channel_name [245]
                0.00    0.00       3/35          parse_intnat [227]
                0.00    0.00       8/35          caml_string_is_c_safe [171]
                0.00    0.00      22/35          parse_format [157]
[152]    0.0    0.00    0.00      35         caml_string_length [152]
-----------------------------------------------
                0.00    0.00       1/23          camlPervasives__string_of_float_1161 [289]
                0.00    0.00      22/23          caml_format_int [156]
[153]    0.0    0.00    0.00      23         caml_alloc_sprintf [153]
                0.00    0.00      23/380         caml_alloc_string [134]
-----------------------------------------------
                0.00    0.00       1/23          camlImp__entry [277]
                0.00    0.00       1/23          camlTypes__entry [300]
                0.00    0.00       1/23          camlBatMap__entry [1794]
                0.00    0.00       1/23          camlUnix__entry [85]
                0.00    0.00       1/23          camlPervasives__entry [92]
                0.00    0.00       1/23          camlSys__entry [95]
                0.00    0.00       1/23          camlArray__entry [259]
                0.00    0.00       1/23          camlStack__entry [296]
                0.00    0.00       1/23          camlQueue__entry [294]
                0.00    0.00       1/23          camlCamlinternalLazy__entry [267]
                0.00    0.00       1/23          camlCamlinternalFormat__entry [266]
                0.00    0.00       2/23          camlTy__entry [100]
                0.00    0.00       2/23          camlUtil__entry [303]
                0.00    0.00       2/23          camlBatEnum__entry [81]
                0.00    0.00       2/23          camlBatNumber__entry [2068]
                0.00    0.00       4/23          camlBatInnerIO__entry [77]
[154]    0.0    0.00    0.00      23         caml_fresh_oo_id [154]
-----------------------------------------------
                0.00    0.00       2/22          camlEvo_tkn__entry [3]
                0.00    0.00       3/22          camlVmr0__print_nd_2309 [78]
                0.00    0.00      17/22          camlVmr0__print_reg_2161 [159]
[155]    0.0    0.00    0.00      22         camlPervasives__string_of_int_1150 [155]
                0.00    0.00      22/22          caml_format_int [156]
-----------------------------------------------
                0.00    0.00      22/22          camlPervasives__string_of_int_1150 [155]
[156]    0.0    0.00    0.00      22         caml_format_int [156]
                0.00    0.00      22/22          parse_format [157]
                0.00    0.00      22/23          caml_alloc_sprintf [153]
-----------------------------------------------
                0.00    0.00      22/22          caml_format_int [156]
[157]    0.0    0.00    0.00      22         parse_format [157]
                0.00    0.00      22/35          caml_string_length [152]
-----------------------------------------------
                                  10             camlUtil__string_of_list_1207 <cycle 1> [198]
                0.00    0.00       1/11          camlVmr0__print_asm_2307 [79]
                0.00    0.00       4/11          camlVmr0__print_nd_2309 [78]
                0.00    0.00       6/11          camlVmr0__print_arr_2310 [207]
[158]    0.0    0.00    0.00      21         camlVmr0__print_rcd_ptn_1926 <cycle 1> [158]
                0.00    0.00       8/88          camlPervasives__$5e_1117 [142]
                0.00    0.00       4/4           camlArray__tolist_1287 [194]
                0.00    0.00       4/4           camlArray__to_list_1285 [193]
                                   4             camlUtil__string_of_list_1207 <cycle 1> [198]
-----------------------------------------------
                0.00    0.00       1/17          camlVmr0__print_asm_2307 [79]
                0.00    0.00       3/17          camlVmr0__print_arr_2310 [207]
                0.00    0.00       4/17          camlVmr0__print_nd_2309 [78]
                0.00    0.00       9/17          camlUtil__string_of_list_1207 <cycle 1> [198]
[159]    0.0    0.00    0.00      17         camlVmr0__print_reg_2161 [159]
                0.00    0.00      17/22          camlPervasives__string_of_int_1150 [155]
-----------------------------------------------
                0.00    0.00       1/17          camlVmr0__print_asm_2307 [79]
                0.00    0.00       3/17          camlVmr0__print_arr_2310 [207]
                0.00    0.00       4/17          camlVmr0__print_nd_2309 [78]
                0.00    0.00       9/17          camlUtil__string_of_list_1207 <cycle 1> [198]
[160]    0.0    0.00    0.00      17         camlVmr0__print_reg_2311 [160]
-----------------------------------------------
                0.00    0.00       1/16          caml_read_fd [339]
                0.00    0.00       2/16          caml_ml_close_channel [243]
                0.00    0.00       2/16          caml_sys_open [255]
                0.00    0.00       5/16          caml_open_descriptor_in [190]
                0.00    0.00       6/16          caml_write_fd [185]
[161]    0.0    0.00    0.00      16         caml_enter_blocking_section [161]
                0.00    0.00      16/2532        caml_process_pending_signals [128]
                0.00    0.00       3/3           caml_enter_blocking_section_default [214]
-----------------------------------------------
                0.00    0.00       1/16          caml_read_fd [339]
                0.00    0.00       2/16          caml_ml_close_channel [243]
                0.00    0.00       2/16          caml_sys_open [255]
                0.00    0.00       5/16          caml_open_descriptor_in [190]
                0.00    0.00       6/16          caml_write_fd [185]
[162]    0.0    0.00    0.00      16         caml_leave_blocking_section [162]
                0.00    0.00      16/2532        caml_process_pending_signals [128]
                0.00    0.00       3/3           caml_leave_blocking_section_default [218]
-----------------------------------------------
                0.00    0.00      15/15          camlMap__fun_2919 [164]
[163]    0.0    0.00    0.00      15         camlMap__Make_1243 [163]
-----------------------------------------------
                0.00    0.00       1/15          camlStr__entry [3824]
                0.00    0.00       3/15          camlCamlinternalOO__entry [268]
                0.00    0.00       4/15          camlTypes__entry [300]
                0.00    0.00       7/15          camlBatMap__Make_2204 [1740]
[164]    0.0    0.00    0.00      15         camlMap__fun_2919 [164]
                0.00    0.00      15/15          camlMap__Make_1243 [163]
-----------------------------------------------
                0.00    0.00      10/10          camlUtil__string_of_list_1207 <cycle 1> [198]
[165]    0.0    0.00    0.00      10         camlVmr0__fun_4930 [165]
-----------------------------------------------
                0.00    0.00       9/9           caml_ml_flush [168]
[166]    0.0    0.00    0.00       9         caml_flush [166]
                0.00    0.00       9/9           caml_flush_partial [167]
-----------------------------------------------
                0.00    0.00       9/9           caml_flush [166]
[167]    0.0    0.00    0.00       9         caml_flush_partial [167]
                0.00    0.00       6/6           caml_write_fd [185]
-----------------------------------------------
                0.00    0.00       1/9           camlPervasives__close_out_1236 [286]
                0.00    0.00       2/9           camlPervasives__iter_1202 [287]
                0.00    0.00       6/9           camlUtil__pnt_1204 [178]
[168]    0.0    0.00    0.00       9         caml_ml_flush [168]
                0.00    0.00       9/9           caml_flush [166]
-----------------------------------------------
                0.00    0.00       2/8           caml_really_putblock [251]
                0.00    0.00       6/8           caml_ml_output_bytes [175]
[169]    0.0    0.00    0.00       8         caml_putblock [169]
-----------------------------------------------
                0.00    0.00       1/8           caml_empty_minor_heap [16]
                0.00    0.00       1/8           caml_finalize_channel [319]
                0.00    0.00       2/8           caml_ml_set_channel_name [245]
                0.00    0.00       2/8           intern_cleanup [353]
                0.00    0.00       2/8           caml_sys_open [255]
[170]    0.0    0.00    0.00       8         caml_stat_free [170]
-----------------------------------------------
                0.00    0.00       2/8           caml_sys_check_path [253]
                0.00    0.00       2/8           caml_sys_getenv [254]
                0.00    0.00       4/8           unix_inet_addr_of_string [5381]
[171]    0.0    0.00    0.00       8         caml_string_is_c_safe [171]
                0.00    0.00       8/35          caml_string_length [152]
-----------------------------------------------
