Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           camlImplib__mdl_from_string_2099 [16]
[158]    0.0    0.00    0.00       2         camlImp_parser___menhir_run46_3189 [158]
                0.00    0.00       2/27585       camlImp_parser___menhir_discard_3238 [18]
-----------------------------------------------
                0.00    0.00       1/142         caml_thread_new_descriptor [190]
                0.00    0.00       1/142         caml_mutex_new [194]
                0.00    0.00       3/142         camlBig_int__big_int_of_int_1331 [188]
                0.00    0.00       6/142         caml_alloc_channel [179]
                0.00    0.00       8/142         camlNat__make_nat_1304 [178]
                0.00    0.00     123/142         caml_copy_int64 [160]
[159]    0.0    0.00    0.00     142         caml_alloc_custom [159]
                0.00    0.00     142/6407        caml_alloc_small [93]
                0.00    0.00       2/6           alloc_generic_table [316]
                0.00    0.00       1/1           caml_realloc_custom_table [454]
-----------------------------------------------
                0.00    0.00     123/123         caml_int64_of_string [161]
[160]    0.0    0.00    0.00     123         caml_copy_int64 [160]
                0.00    0.00     123/142         caml_alloc_custom [159]
-----------------------------------------------
                0.00    0.00     123/123         camlImp_lexer____ocaml_lex_token_rec_1214 [17]
[161]    0.0    0.00    0.00     123         caml_int64_of_string [161]
                0.00    0.00     123/123         caml_copy_int64 [160]
                0.00    0.00     284/805         parse_digit [231]
                0.00    0.00     123/361         parse_sign_and_base [253]
                0.00    0.00     123/375         caml_string_length [251]
-----------------------------------------------
                0.00    0.00       1/1           camlSys__entry [136]
[162]    0.0    0.00    0.00       1         caml_sys_get_config [162]
                0.00    0.00       1/4           caml_copy_string [137]
                0.00    0.00       1/6407        caml_alloc_small [93]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[163]    0.0    0.00    0.00       1         camlBytes__entry [163]
                0.00    0.00       1/50015       caml_alloc_string [4]
                0.00    0.00       1/50001       caml_create_bytes [210]
-----------------------------------------------
                0.00    0.00       1/1           camlImplib__mdl_from_string_2099 [16]
[164]    0.0    0.00    0.00       1         camlLexing__from_string_1266 [164]
                0.00    0.00       1/2           camlBytes__copy_1226 [146]
-----------------------------------------------
                                                 <spontaneous>
[165]    0.0    0.00    0.00                 camlStr__complement_1234 [165]
                0.00    0.00       1/50015       caml_alloc_string [4]
                0.00    0.00      32/289         camlChar__chr_1206 [259]
                0.00    0.00       1/50001       caml_create_bytes [210]
-----------------------------------------------
                0.00    0.00      23/23          caml_do_roots [43]
[166]    0.0    0.00    0.00      23         caml_scan_global_roots [166]
                0.00    0.00     138/208546      caml_darken [35]
-----------------------------------------------
                0.00    0.00       2/5           camlWeak__Make_1293 [174]
                0.00    0.00       3/5           camlWeak__loop_1425 [171]
[167]    0.0    0.00    0.00       5         caml_ephe_create [167]
                0.00    0.00       5/73916       caml_alloc_shr [20]
-----------------------------------------------
                                                 <spontaneous>
[168]    0.0    0.00    0.00                 camlBatInnerIO__wrap_out_1554 [168]
                0.00    0.00       3/3           camlWeak__loop_1425 [171]
                0.00    0.00       3/6           camlWeak__create_1352 [177]
                0.00    0.00       3/4           caml_final_register [185]
                0.00    0.00       6/156         caml_apply2 [270]
                0.00    0.00       3/38          caml_alloc [293]
                0.00    0.00       3/34          caml_alloc_dummy [295]
                0.00    0.00       3/34          caml_update_dummy [296]
                0.00    0.00       3/3           camlWeak__add_aux_1403 [340]
                0.00    0.00       3/3           camlWeak__add_1431 [339]
                0.00    0.00       3/4           camlList__iter_1272 [327]
-----------------------------------------------
                0.00    0.00      23/23          caml_do_roots [43]
[169]    0.0    0.00    0.00      23         caml_final_do_roots [169]
                0.00    0.00      92/208546      caml_darken [35]
-----------------------------------------------
                0.00    0.00       1/1           camlImplib__mdl_from_string_2099 [16]
[170]    0.0    0.00    0.00       1         camlImp_parser__file_top_3242 [170]
                0.00    0.00       1/27585       camlImp_parser___menhir_discard_3238 [18]
-----------------------------------------------
                0.00    0.00       3/3           camlBatInnerIO__wrap_out_1554 [168]
[171]    0.0    0.00    0.00       3         camlWeak__loop_1425 [171]
                0.00    0.00       3/5           caml_ephe_create [167]
                0.00    0.00       3/416         caml_make_vect [134]
                0.00    0.00       6/103622      caml_modify [204]
                0.00    0.00       3/3           camlPervasives__min_1027 [335]
                0.00    0.00       3/5           caml_weak_create [324]
                0.00    0.00       3/3           caml_ephe_blit_key [344]
                0.00    0.00       3/3           caml_weak_blit [350]
                0.00    0.00       3/3           camlArray__blit_1246 [333]
                0.00    0.00       3/3           camlWeak__fun_1843 [341]
                0.00    0.00       3/541         caml_apply3 [240]
-----------------------------------------------
                0.00    0.00    1066/1066        camlImplib__mdl_from_string_2099 [16]
[172]    0.0    0.00    0.00    1066         camlImp_parser___menhir_goto_ir_lines_3116 [172]
                0.00    0.00      52/5842        camlArray__append_1232 [94]
                0.00    0.00     980/1535        camlUtil__ini_1504 [225]
-----------------------------------------------
                0.00    0.00      52/52          camlImplib__mdl_from_string_2099 [16]
[173]    0.0    0.00    0.00      52         camlImp_parser___menhir_goto_regs_3083 [173]
                0.00    0.00      52/5842        camlArray__append_1232 [94]
-----------------------------------------------
                0.00    0.00       1/2           camlBatInnerWeaktbl__Make_1371 [176]
                0.00    0.00       1/2           camlBatInnerIO__entry [175]
[174]    0.0    0.00    0.00       2         camlWeak__Make_1293 [174]
                0.00    0.00       2/5           caml_ephe_create [167]
                0.00    0.00       2/5           caml_weak_create [324]
-----------------------------------------------
                                                 <spontaneous>
[175]    0.0    0.00    0.00                 camlBatInnerIO__entry [175]
                0.00    0.00       1/2           camlWeak__Make_1293 [174]
                0.00    0.00       2/6           camlWeak__create_1352 [177]
                0.00    0.00       4/22          caml_fresh_oo_id [306]
-----------------------------------------------
                                                 <spontaneous>
[176]    0.0    0.00    0.00                 camlBatInnerWeaktbl__Make_1371 [176]
                0.00    0.00       1/2           camlWeak__Make_1293 [174]
-----------------------------------------------
                0.00    0.00       1/6           camlBatInnerIO__wrap_in_1522 [184]
                0.00    0.00       2/6           camlBatInnerIO__entry [175]
                0.00    0.00       3/6           camlBatInnerIO__wrap_out_1554 [168]
[177]    0.0    0.00    0.00       6         camlWeak__create_1352 [177]
                0.00    0.00      12/416         caml_make_vect [134]
-----------------------------------------------
                                                 <spontaneous>
[178]    0.0    0.00    0.00                 camlNat__make_nat_1304 [178]
                0.00    0.00       8/142         caml_alloc_custom [159]
-----------------------------------------------
                0.00    0.00       1/6           camlPervasives__open_in_gen_1242 [199]
                0.00    0.00       2/6           caml_ml_out_channels_list [183]
                0.00    0.00       3/6           camlPervasives__entry [187]
[179]    0.0    0.00    0.00       6         caml_alloc_channel [179]
                0.00    0.00       6/142         caml_alloc_custom [159]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception_1456 [181]
[180]    0.0    0.00    0.00       1         camlPrintexc__handle_uncaught_exception$27_1449 [180]
                0.00    0.00       1/1           camlPervasives__flush_all_1201 [182]
                0.00    0.00       1/1           camlPrintexc__conv_1306 [201]
                0.00    0.00       1/1           camlPervasives__fun_1764 [202]
                0.00    0.00       2/2           camlCamlinternalFormat__make_printf_62490 [354]
                0.00    0.00       1/1           camlPrintexc__try_get_raw_backtrace_1446 [412]
                0.00    0.00       1/1           camlPervasives__iter_1202 [406]
                0.00    0.00       1/1           camlPrintexc__to_string_1304 [411]
                0.00    0.00       1/1           camlCamlinternalFormat__make_string_padding_62494 [382]
                0.00    0.00       1/1           camlPrintf__kfprintf_1255 [417]
                0.00    0.00       1/1           camlPrintf__fprintf_1294 [414]
                0.00    0.00       1/1           camlPrintf__fun_1347 [416]
                0.00    0.00       1/1           camlPrintf__fun_1338 [415]
                0.00    0.00       1/156         caml_apply2 [270]
                0.00    0.00       1/1           camlCamlinternalFormat__fun_84292 [381]
                0.00    0.00       1/1           camlPrintexc__convert_raw_backtrace_1346 [407]
                0.00    0.00       1/1           camlPrintexc__print_exception_backtrace_1355 [409]
                0.00    0.00       1/4           caml_ml_flush [330]
-----------------------------------------------
                0.00    0.00       1/1           caml_start_program [1]
[181]    0.0    0.00    0.00       1         camlPrintexc__handle_uncaught_exception_1456 [181]
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[182]    0.0    0.00    0.00       1         camlPervasives__flush_all_1201 [182]
                0.00    0.00       1/1           caml_ml_out_channels_list [183]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__flush_all_1201 [182]
[183]    0.0    0.00    0.00       1         caml_ml_out_channels_list [183]
                0.00    0.00       2/6407        caml_alloc_small [93]
                0.00    0.00       2/6           caml_alloc_channel [179]
-----------------------------------------------
                                                 <spontaneous>
[184]    0.0    0.00    0.00                 camlBatInnerIO__wrap_in_1522 [184]
                0.00    0.00       1/6           camlWeak__create_1352 [177]
                0.00    0.00       1/4           caml_final_register [185]
                0.00    0.00       1/4           camlList__iter_1272 [327]
                0.00    0.00       1/156         caml_apply2 [270]
-----------------------------------------------
                0.00    0.00       1/4           camlBatInnerIO__wrap_in_1522 [184]
                0.00    0.00       3/4           camlBatInnerIO__wrap_out_1554 [168]
[185]    0.0    0.00    0.00       4         caml_final_register [185]
                0.00    0.00       4/4           generic_final_register [186]
-----------------------------------------------
                0.00    0.00       4/4           caml_final_register [185]
[186]    0.0    0.00    0.00       4         generic_final_register [186]
                0.00    0.00       4/314828      caml_page_table_lookup [29]
                0.00    0.00       1/105         caml_stat_alloc [274]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[187]    0.0    0.00    0.00       1         camlPervasives__entry [187]
                0.00    0.00       3/6           caml_alloc_channel [179]
                0.00    0.00       6/6           caml_int64_float_of_bits_unboxed [319]
                0.00    0.00       2/4           caml_register_named_value [332]
                0.00    0.00       2/2           caml_ml_open_descriptor_out [363]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
                0.00    0.00       1/2           caml_ml_open_descriptor_in [362]
-----------------------------------------------
                                                 <spontaneous>
[188]    0.0    0.00    0.00                 camlBig_int__big_int_of_int_1331 [188]
                0.00    0.00       3/142         caml_alloc_custom [159]
-----------------------------------------------
                                                 <spontaneous>
[189]    0.0    0.00    0.00                 camlUnix__entry [189]
                0.00    0.00       1/1           camlHashtbl__create_inner_2188 [192]
                0.00    0.00       1/1           camlCallback__register_exception_1265 [200]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
                0.00    0.00       1/1           camlPrintexc__register_printer_1430 [410]
-----------------------------------------------
                                                 <spontaneous>
[190]    0.0    0.00    0.00                 caml_thread_new_descriptor [190]
                0.00    0.00       1/142         caml_alloc_custom [159]
                0.00    0.00       1/6407        caml_alloc_small [93]
-----------------------------------------------
                0.00    0.00       1/2           camlPrintexc__conv_1306 [201]
                0.00    0.00       1/2           camlCallback__register_exception_1265 [200]
[191]    0.0    0.00    0.00       2         caml_obj_tag [191]
                0.00    0.00       2/314828      caml_page_table_lookup [29]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [189]
[192]    0.0    0.00    0.00       1         camlHashtbl__create_inner_2188 [192]
                0.00    0.00       1/416         caml_make_vect [134]
                0.00    0.00       1/1           camlHashtbl__power_2_above_1333 [392]
-----------------------------------------------
                                                 <spontaneous>
[193]    0.0    0.00    0.00                 camlBatEnum__entry [193]
                0.00    0.00       1/416         caml_make_vect [134]
                0.00    0.00       2/22          caml_fresh_oo_id [306]
                0.00    0.00       1/38          caml_alloc [293]
                0.00    0.00       1/34          caml_alloc_dummy [295]
                0.00    0.00       1/34          caml_update_dummy [296]
-----------------------------------------------
                                                 <spontaneous>
[194]    0.0    0.00    0.00                 caml_mutex_new [194]
                0.00    0.00       1/142         caml_alloc_custom [159]
-----------------------------------------------
                0.00    0.00       1/2           camlThread__entry [203]
                0.00    0.00       1/2           camlPervasives__fun_1764 [202]
[195]    0.0    0.00    0.00       2         camlSys__set_signal_1250 [195]
                0.00    0.00       2/2           caml_install_signal_handler [196]
-----------------------------------------------
                0.00    0.00       2/2           camlSys__set_signal_1250 [195]
[196]    0.0    0.00    0.00       2         caml_install_signal_handler [196]
                0.00    0.00       1/6407        caml_alloc_small [93]
                0.00    0.00       2/2           caml_convert_signal_number [359]
                0.00    0.00       2/2           caml_set_signal_action [370]
                0.00    0.00       2/56          caml_process_pending_signals [281]
                0.00    0.00       1/103622      caml_modify [204]
                0.00    0.00       1/38          caml_alloc [293]
                0.00    0.00       1/6           caml_insert_global_root [318]
                0.00    0.00       1/6           caml_register_global_root [320]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[197]    0.0    0.00    0.00       1         camlRandom__entry [197]
                0.00    0.00       1/1           caml_obj_dup [198]
-----------------------------------------------
                0.00    0.00       1/1           camlRandom__entry [197]
[198]    0.0    0.00    0.00       1         caml_obj_dup [198]
                0.00    0.00       1/6407        caml_alloc_small [93]
                0.00    0.00       1/417         caml_alloc_small_with_my_or_given_profinfo [250]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__load_file_1390 [8]
[199]    0.0    0.00    0.00       1         camlPervasives__open_in_gen_1242 [199]
                0.00    0.00       1/6           caml_alloc_channel [179]
                0.00    0.00       1/1           caml_sys_open [460]
                0.00    0.00       1/2           caml_ml_open_descriptor_in [362]
                0.00    0.00       1/1           caml_ml_set_channel_name [449]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [189]
[200]    0.0    0.00    0.00       1         camlCallback__register_exception_1265 [200]
                0.00    0.00       1/2           caml_obj_tag [191]
                0.00    0.00       1/4           caml_register_named_value [332]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[201]    0.0    0.00    0.00       1         camlPrintexc__conv_1306 [201]
                0.00    0.00       1/2           caml_obj_tag [191]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[202]    0.0    0.00    0.00       1         camlPervasives__fun_1764 [202]
                0.00    0.00       1/2           camlSys__set_signal_1250 [195]
-----------------------------------------------
                                                 <spontaneous>
[203]    0.0    0.00    0.00                 camlThread__entry [203]
                0.00    0.00       1/2           camlSys__set_signal_1250 [195]
                0.00    0.00       1/1           camlPervasives__at_exit_1391 [405]
-----------------------------------------------
                0.00    0.00       1/103622      camlImplib__mdl_from_string_2099 [16]
                0.00    0.00       1/103622      camlBatInnerIO__input_channel_inner_2473 [1300]
                0.00    0.00       1/103622      camlPervasives__at_exit_1391 [405]
                0.00    0.00       1/103622      camlPrintexc__register_printer_1430 [410]
                0.00    0.00       1/103622      caml_install_signal_handler [196]
                0.00    0.00       2/103622      caml_alloc_array [150]
                0.00    0.00       6/103622      camlWeak__loop_1425 [171]
                0.00    0.00     144/103622      caml_update_dummy [296]
                0.00    0.00     180/103622      camlArray__map_1261 [156]
                0.00    0.00     538/103622      camlScanf__k_5033 [50]
                0.00    0.00     765/103622      camlArray__init_1217 [61]
                0.00    0.00  101982/103622      camlLexing__engine_1237 [208]
[204]    0.0    0.00    0.00  103622         caml_modify [204]
                0.00    0.00       2/6           alloc_generic_table [316]
                0.00    0.00       1/1           caml_realloc_ref_table [456]
-----------------------------------------------
                0.00    0.00   73960/73960       caml_alloc_shr [20]
[205]    0.0    0.00    0.00   73960         caml_fl_allocate [205]
-----------------------------------------------
                0.00    0.00   73916/73916       caml_alloc_shr [20]
[206]    0.0    0.00    0.00   73916         allocate_block [206]
-----------------------------------------------
                0.00    0.00       2/61600       camlBytes__copy_1226 [146]
                0.00    0.00   15270/61600       camlBytes__sub_1234 [19]
                0.00    0.00   46328/61600       camlPervasives__$5e_1117 [13]
[207]    0.0    0.00    0.00   61600         caml_blit_bytes [207]
-----------------------------------------------
                0.00    0.00     391/50991       camlImp_lexer____ocaml_lex_blk_cmt_rec_1216 [355]
                0.00    0.00   50600/50991       camlImp_lexer____ocaml_lex_token_rec_1214 [17]
[208]    0.0    0.00    0.00   50991         camlLexing__engine_1237 [208]
                0.00    0.00  101982/103622      caml_modify [204]
                0.00    0.00   50991/50991       caml_lex_engine [209]
-----------------------------------------------
                0.00    0.00   50991/50991       camlLexing__engine_1237 [208]
[209]    0.0    0.00    0.00   50991         caml_lex_engine [209]
-----------------------------------------------
                0.00    0.00       1/50001       camlStr__complement_1234 [165]
                0.00    0.00       1/50001       camlStr__entry [138]
                0.00    0.00       1/50001       camlBytes__entry [163]
                0.00    0.00       1/50001       camlScanf__from_ic_1387 [149]
                0.00    0.00       2/50001       camlBytes__make_1216 [147]
                0.00    0.00       2/50001       camlBytes__copy_1226 [146]
                0.00    0.00     540/50001       camlBuffer__create_1209 [49]
                0.00    0.00   11019/50001       camlPervasives__scan_1283 [22]
                0.00    0.00   15270/50001       camlBytes__sub_1234 [19]
                0.00    0.00   23164/50001       camlPervasives__$5e_1117 [13]
[210]    0.0    0.00    0.00   50001         caml_create_bytes [210]
-----------------------------------------------
                0.00    0.00   46328/46328       camlPervasives__$5e_1117 [13]
[211]    0.0    0.00    0.00   46328         caml_blit_string [211]
-----------------------------------------------
                0.00    0.00   27585/27585       camlImp_parser___menhir_discard_3238 [18]
[212]    0.0    0.00    0.00   27585         camlImp_lexer__token_1213 [212]
-----------------------------------------------
                0.00    0.00   11020/11020       camlUtil__lp_1393 [9]
[213]    0.0    0.00    0.00   11020         camlPervasives__input_line_1274 [213]
-----------------------------------------------
                0.00    0.00   11020/11020       caml_ml_input_scan_line [215]
[214]    0.0    0.00    0.00   11020         caml_input_scan_line [214]
                0.00    0.00       7/7           caml_read_fd [314]
-----------------------------------------------
                0.00    0.00   11020/11020       camlPervasives__scan_1283 [22]
[215]    0.0    0.00    0.00   11020         caml_ml_input_scan_line [215]
                0.00    0.00   11020/11020       caml_input_scan_line [214]
-----------------------------------------------
                0.00    0.00   11019/11019       camlPervasives__scan_1283 [22]
[216]    0.0    0.00    0.00   11019         caml_ml_input [216]
-----------------------------------------------
                0.00    0.00   11019/11019       camlPervasives__scan_1283 [22]
[217]    0.0    0.00    0.00   11019         caml_ml_input_char [217]
-----------------------------------------------
                0.00    0.00    8008/8008        caml_array_append [104]
[218]    0.0    0.00    0.00    8008         caml_array_length [218]
-----------------------------------------------
                0.00    0.00    6128/6128        camlImplib__mdl_from_string_2099 [16]
[219]    0.0    0.00    0.00    6128         camlImp_parser___menhir_goto_reg_ptn_3112 [219]
                0.00    0.00     330/330         camlLang__newvar_1963 [255]
-----------------------------------------------
                0.00    0.00     538/3960        camlScanf__find_start_1717 [242]
                0.00    0.00     538/3960        camlScanf__make_scanf_1953 [227]
                0.00    0.00    2884/3960        camlScanf__check_next_char_1674 [221]
[220]    0.0    0.00    0.00    3960         camlScanf__next_1378 [220]
-----------------------------------------------
                0.00    0.00     223/3107        camlScanf__scan_backslash_char_1681 [264]
                0.00    0.00     446/3107        camlScanf__scan_backslash_1719 [266]
                0.00    0.00    2438/3107        camlScanf__find_stop_1718 [238]
[221]    0.0    0.00    0.00    3107         camlScanf__check_next_char_1674 [221]
                0.00    0.00    2884/3960        camlScanf__next_1378 [220]
-----------------------------------------------
                0.00    0.00    3029/3029        caml_alloc_shr [20]
[222]    0.0    0.00    0.00    3029         caml_request_major_slice [222]
-----------------------------------------------
                0.00    0.00    1875/1875        camlImplib__mdl_from_string_2099 [16]
[223]    0.0    0.00    0.00    1875         camlImp_parser___menhir_goto_ir_line_3109 [223]
-----------------------------------------------
                0.00    0.00    1767/1767        camlImplib__mdl_from_string_2099 [16]
[224]    0.0    0.00    0.00    1767         camlImp_parser___menhir_reduce141_3218 [224]
-----------------------------------------------
                0.00    0.00      48/1535        camlImp_parser___menhir_goto_grm_ord_act_3084 [275]
                0.00    0.00      51/1535        camlImp_parser___menhir_run119_3203 [107]
                0.00    0.00      54/1535        camlLang__newvar_q_1969 [282]
                0.00    0.00      72/1535        camlLang__entry [90]
                0.00    0.00     330/1535        camlLang__newvar_1963 [255]
                0.00    0.00     980/1535        camlImp_parser___menhir_goto_ir_lines_3116 [172]
[225]    0.0    0.00    0.00    1535         camlUtil__ini_1504 [225]
-----------------------------------------------
                0.00    0.00    1279/1279        camlImplib__mdl_from_string_2099 [16]
[226]    0.0    0.00    0.00    1279         camlImp_parser___menhir_goto_reg_ptn_op_src_3108 [226]
-----------------------------------------------
                0.00    0.00     538/1076        camlScanf__pad_prec_scanf_1954 [51]
                0.00    0.00     538/1076        camlScanf__k_5033 [50]
[227]    0.0    0.00    0.00    1076         camlScanf__make_scanf_1953 [227]
                0.00    0.00     538/3960        camlScanf__next_1378 [220]
-----------------------------------------------
                0.00    0.00    1020/1020        camlImplib__mdl_from_string_2099 [16]
[228]    0.0    0.00    0.00    1020         camlImp_parser___menhir_goto_reg_ptn_op_3113 [228]
-----------------------------------------------
                0.00    0.00     910/910         camlImplib__mdl_from_string_2099 [16]
[229]    0.0    0.00    0.00     910         camlImp_parser___menhir_reduce165_3146 [229]
-----------------------------------------------
                0.00    0.00     876/876         camlImplib__mdl_from_string_2099 [16]
[230]    0.0    0.00    0.00     876         camlImp_parser___menhir_reduce167_3150 [230]
-----------------------------------------------
                0.00    0.00     284/805         caml_int64_of_string [161]
                0.00    0.00     521/805         parse_intnat [263]
[231]    0.0    0.00    0.00     805         parse_digit [231]
-----------------------------------------------
                0.00    0.00     769/769         caml_gc_dispatch [6]
[232]    0.0    0.00    0.00     769         caml_final_do_calls [232]
-----------------------------------------------
                0.00    0.00     769/769         caml_empty_minor_heap [7]
[233]    0.0    0.00    0.00     769         caml_final_empty_young [233]
-----------------------------------------------
                0.00    0.00     769/769         caml_empty_minor_heap [7]
[234]    0.0    0.00    0.00     769         caml_final_update_minor_roots [234]
-----------------------------------------------
                0.00    0.00     697/697         camlImplib__mdl_from_string_2099 [16]
[235]    0.0    0.00    0.00     697         camlImp_parser___menhir_goto_ir_ret_3151 [235]
-----------------------------------------------
                0.00    0.00       1/675         caml_make_free_blocks [446]
                0.00    0.00     674/675         sweep_slice [28]
[236]    0.0    0.00    0.00     675         caml_fl_merge_block [236]
-----------------------------------------------
                0.00    0.00     640/640         camlImplib__mdl_from_string_2099 [16]
[237]    0.0    0.00    0.00     640         camlImp_parser___menhir_goto_mtc_ir_suc_3098 [237]
-----------------------------------------------
                0.00    0.00     585/585         camlScanf__pad_prec_scanf_1954 [51]
[238]    0.0    0.00    0.00     585         camlScanf__find_stop_1718 [238]
                0.00    0.00    2438/3107        camlScanf__check_next_char_1674 [221]
-----------------------------------------------
                0.00    0.00     547/547         camlImplib__mdl_from_string_2099 [16]
[239]    0.0    0.00    0.00     547         camlImp_parser___menhir_goto_mtc_ir_tail_3086 [239]
-----------------------------------------------
                0.00    0.00       3/541         camlWeak__loop_1425 [171]
                0.00    0.00     538/541         camlScanf__pad_prec_scanf_1954 [51]
[240]    0.0    0.00    0.00     541         caml_apply3 [240]
-----------------------------------------------
                0.00    0.00     538/538         camlImp_lexer____ocaml_lex_token_rec_1214 [17]
[241]    0.0    0.00    0.00     538         camlScanf__apply_5024 [241]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__pad_prec_scanf_1954 [51]
[242]    0.0    0.00    0.00     538         camlScanf__find_start_1717 [242]
                0.00    0.00     538/3960        camlScanf__next_1378 [220]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__k_5033 [50]
[243]    0.0    0.00    0.00     538         camlScanf__fun_7113 [243]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__unescaped_5075 [32]
[244]    0.0    0.00    0.00     538         camlScanf__kscanf_5019 [244]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__pad_prec_scanf_1954 [51]
[245]    0.0    0.00    0.00     538         camlScanf__scan_2119 [245]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__pad_prec_scanf_1954 [51]
[246]    0.0    0.00    0.00     538         camlScanf__scan_caml_string_1714 [246]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__unescaped_5075 [32]
[247]    0.0    0.00    0.00     538         camlScanf__take_format_readers_1762 [247]
-----------------------------------------------
                0.00    0.00     538/538         camlScanf__unescaped_5075 [32]
[248]    0.0    0.00    0.00     538         caml_curry2 [248]
-----------------------------------------------
                0.00    0.00     538/538         camlImp_lexer____ocaml_lex_token_rec_1214 [17]
[249]    0.0    0.00    0.00     538         caml_curry2_1 [249]
-----------------------------------------------
                0.00    0.00       1/417         caml_obj_dup [198]
                0.00    0.00     416/417         caml_make_vect [134]
[250]    0.0    0.00    0.00     417         caml_alloc_small_with_my_or_given_profinfo [250]
-----------------------------------------------
                0.00    0.00       1/375         caml_ml_set_channel_name [449]
                0.00    0.00       6/375         parse_format [322]
                0.00    0.00       7/375         caml_string_is_c_safe [315]
                0.00    0.00     123/375         caml_int64_of_string [161]
                0.00    0.00     238/375         parse_intnat [263]
[251]    0.0    0.00    0.00     375         caml_string_length [251]
-----------------------------------------------
                0.00    0.00     372/372         camlImplib__mdl_from_string_2099 [16]
[252]    0.0    0.00    0.00     372         camlImp_parser___menhir_goto_coprd_ptn_3153 [252]
-----------------------------------------------
                0.00    0.00     123/361         caml_int64_of_string [161]
                0.00    0.00     238/361         parse_intnat [263]
[253]    0.0    0.00    0.00     361         parse_sign_and_base [253]
-----------------------------------------------
                0.00    0.00     331/331         camlImplib__mdl_from_string_2099 [16]
[254]    0.0    0.00    0.00     331         camlImp_parser___menhir_goto_grm_ptns_3087 [254]
-----------------------------------------------
                0.00    0.00     330/330         camlImp_parser___menhir_goto_reg_ptn_3112 [219]
[255]    0.0    0.00    0.00     330         camlLang__newvar_1963 [255]
                0.00    0.00     330/1535        camlUtil__ini_1504 [225]
-----------------------------------------------
                0.00    0.00     320/320         camlArray__map_1261 [156]
[256]    0.0    0.00    0.00     320         camlImp_parser__fun_12792 [256]
-----------------------------------------------
                0.00    0.00     320/320         camlArray__map_1261 [156]
[257]    0.0    0.00    0.00     320         caml_tuplify4 [257]
-----------------------------------------------
                0.00    0.00     319/319         camlImplib__mdl_from_string_2099 [16]
[258]    0.0    0.00    0.00     319         camlImp_parser___menhir_goto_ir_ptn_eq_3085 [258]
-----------------------------------------------
                0.00    0.00       1/289         camlStr__add_1222 [4473]
                0.00    0.00      32/289         camlStr__complement_1234 [165]
                0.00    0.00     256/289         camlStr__entry [138]
[259]    0.0    0.00    0.00     289         camlChar__chr_1206 [259]
-----------------------------------------------
                0.00    0.00     256/256         camlStr__entry [138]
[260]    0.0    0.00    0.00     256         camlChar__lowercase_1217 [260]
-----------------------------------------------
                                 234             camlPervasives__$40_1166 [261]
                0.00    0.00      50/248         camlImp_parser___menhir_goto_def_typ_clique_3110 [313]
                0.00    0.00      51/248         camlImp_parser___menhir_goto_glb_etr_clique_3094 [283]
                0.00    0.00     147/248         camlImp_parser___menhir_goto_typ_3181 [127]
[261]    0.0    0.00    0.00     248+234     camlPervasives__$40_1166 [261]
                                 234             camlPervasives__$40_1166 [261]
-----------------------------------------------
                0.00    0.00       3/238         camlBatInt__entry [1499]
                0.00    0.00     235/238         camlImp_lexer____ocaml_lex_token_rec_1214 [17]
[262]    0.0    0.00    0.00     238         caml_int_of_string [262]
                0.00    0.00     238/238         parse_intnat [263]
-----------------------------------------------
                0.00    0.00     238/238         caml_int_of_string [262]
[263]    0.0    0.00    0.00     238         parse_intnat [263]
                0.00    0.00     521/805         parse_digit [231]
                0.00    0.00     238/361         parse_sign_and_base [253]
                0.00    0.00     238/375         caml_string_length [251]
-----------------------------------------------
                0.00    0.00     223/223         camlScanf__scan_backslash_1719 [266]
[264]    0.0    0.00    0.00     223         camlScanf__scan_backslash_char_1681 [264]
                0.00    0.00     223/3107        camlScanf__check_next_char_1674 [221]
-----------------------------------------------
                0.00    0.00     222/222         camlImplib__mdl_from_string_2099 [16]
